index,timestamp,source_ip,dest_ip,source_port,dest_port,user_id,event_type,log_source,src_hostname,dest_hostname,process_name,command_line,bytes_in,bytes_out,protocol,status_code,label,attack_stage,threat_family,confidence_score
414,2026-02-14T19:51:00Z,10.0.2.218,198.51.100.45,52439,88,corp\asmith,file_access,Windows_EventLog,WIN-SRV50,DC01,winlogon.exe,,4320,5059427,TCP,403,benign,none,none,0.11
415,2026-02-14T14:39:00Z,10.0.9.46,10.0.1.10,62884,443,corp\admin,login,Sysmon,WIN-SRV50,FILE01,powershell.exe,,4989,7411833,TCP,0,benign,none,none,0.07
416,2026-02-15T07:34:00Z,10.0.5.24,198.51.100.45,40873,3389,corp\asmith,file_access,Windows_EventLog,WIN-WS22,FILE01,backup.exe,,966,2048210,TCP,200,benign,none,none,0.11
417,2026-02-14T23:26:00Z,10.0.8.138,203.0.113.88,59740,88,corp\admin,file_access,Sysmon,WIN-SRV50,DC01,winlogon.exe,,181,7956061,TCP,403,benign,none,none,0.02
418,2026-02-14T18:47:00Z,10.0.4.194,10.0.1.10,45423,443,corp\asmith,network_flow,Sysmon,WIN-WS21,ext-news,backup.exe,,2743,8230940,TCP,200,benign,none,none,0.13
419,2026-02-15T01:19:00Z,10.0.8.118,198.51.100.45,60909,443,corp\admin,network_flow,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,4972,7747793,TCP,403,benign,none,none,0.06
420,2026-02-14T09:29:00Z,10.0.9.158,198.51.100.45,64799,88,corp\asmith,file_access,Zeek,WIN-WS22,ext-news,backup.exe,,5993,6113719,TCP,0,benign,none,none,0.04
421,2026-02-15T03:46:00Z,10.0.3.251,151.101.1.69,50501,88,corp\admin,network_flow,Sysmon,WIN-SRV50,FILE01,chrome.exe,,6609,2573166,TCP,200,benign,none,none,0.1
422,2026-02-15T04:59:00Z,10.0.5.88,198.51.100.45,52081,3389,corp\jdoe,login,Zeek,WIN-WS22,FILE01,chrome.exe,,4859,9006976,TCP,403,benign,none,none,0.12
423,2026-02-14T22:01:00Z,10.0.8.61,203.0.113.88,50292,443,corp\admin,process_exec,Zeek,WIN-WS22,ext-news,chrome.exe,,926,432652,TCP,403,benign,none,none,0.03
424,2026-02-15T07:47:00Z,10.0.9.240,203.0.113.88,60543,445,corp\admin,network_flow,Sysmon,WIN-WS21,DC01,chrome.exe,,4807,146360,TCP,200,benign,none,none,0.09
425,2026-02-14T21:29:00Z,10.0.7.225,151.101.1.69,60749,88,corp\asmith,login,Zeek,WIN-WS21,ext-news,chrome.exe,,844,720278,TCP,403,benign,none,none,0.12
426,2026-02-15T03:56:00Z,10.0.7.54,10.0.1.10,54016,443,corp\asmith,network_flow,Windows_EventLog,WIN-SRV50,FILE01,backup.exe,,5211,8283068,TCP,200,benign,none,none,0.07
427,2026-02-15T02:09:00Z,10.0.2.194,10.0.1.10,54445,3389,corp\admin,network_flow,Sysmon,WIN-WS22,DC01,powershell.exe,,7364,3151483,TCP,403,benign,none,none,0.15
428,2026-02-14T22:33:00Z,10.0.7.78,203.0.113.88,49009,88,corp\asmith,login,Zeek,WIN-SRV50,DC01,winlogon.exe,,1516,2487286,TCP,0,benign,none,none,0.06
429,2026-02-14T13:26:00Z,10.0.7.101,151.101.1.69,55257,445,corp\jdoe,network_flow,Sysmon,WIN-SRV50,DC01,backup.exe,,5987,2150824,TCP,200,benign,none,none,0.04
430,2026-02-14T13:49:00Z,10.0.7.32,151.101.1.69,56576,445,corp\jdoe,network_flow,Sysmon,WIN-WS22,FILE01,backup.exe,,2189,4203384,TCP,200,benign,none,none,0.06
431,2026-02-15T05:21:00Z,10.0.8.13,203.0.113.88,63725,443,corp\asmith,login,Zeek,WIN-SRV50,DC01,backup.exe,,4480,8043192,TCP,200,benign,none,none,0.04
432,2026-02-14T12:00:00Z,10.0.2.104,10.0.1.10,56536,445,corp\jdoe,network_flow,Zeek,WIN-WS21,FILE01,powershell.exe,,9047,3332242,TCP,200,benign,none,none,0.12
433,2026-02-14T08:08:00Z,10.0.2.34,198.51.100.45,40257,88,corp\asmith,file_access,Windows_EventLog,WIN-SRV50,ext-news,backup.exe,,3120,8101391,TCP,403,benign,none,none,0.08
434,2026-02-14T16:18:00Z,10.0.6.24,203.0.113.88,63899,445,corp\jdoe,file_access,Windows_EventLog,WIN-WS21,ext-news,backup.exe,,4382,7523056,TCP,403,benign,none,none,0.09
435,2026-02-14T22:19:00Z,10.0.6.204,198.51.100.45,64828,88,corp\asmith,process_exec,Sysmon,WIN-WS22,ext-news,winlogon.exe,,2012,7383943,TCP,0,benign,none,none,0.13
436,2026-02-14T15:48:00Z,10.0.5.188,198.51.100.45,48565,3389,corp\admin,file_access,Windows_EventLog,WIN-SRV50,FILE01,powershell.exe,,6733,3553072,TCP,403,benign,none,none,0.13
437,2026-02-15T00:56:00Z,10.0.1.191,10.0.1.10,45000,3389,corp\jdoe,file_access,Zeek,WIN-WS21,FILE01,backup.exe,,5560,3167398,TCP,403,benign,none,none,0.03
438,2026-02-15T06:54:00Z,10.0.7.43,203.0.113.88,58422,88,corp\jdoe,file_access,Sysmon,WIN-WS22,FILE01,winlogon.exe,,7226,6325254,TCP,200,benign,none,none,0.08
439,2026-02-14T20:26:00Z,10.0.3.167,203.0.113.88,59331,445,corp\admin,network_flow,Windows_EventLog,WIN-SRV50,DC01,powershell.exe,,6825,3072221,TCP,0,benign,none,none,0.11
440,2026-02-15T02:37:00Z,10.0.7.186,10.0.1.10,42901,3389,corp\asmith,network_flow,Sysmon,WIN-WS22,FILE01,winlogon.exe,,9651,1876924,TCP,403,benign,none,none,0.11
441,2026-02-14T20:08:00Z,10.0.4.234,198.51.100.45,53622,3389,corp\asmith,login,Zeek,WIN-SRV50,ext-news,backup.exe,,3735,6056971,TCP,200,benign,none,none,0.13
442,2026-02-14T11:39:00Z,10.0.1.54,151.101.1.69,43149,88,corp\admin,process_exec,Zeek,WIN-SRV50,DC01,chrome.exe,,3678,5041419,TCP,0,benign,none,none,0.12
443,2026-02-15T06:31:00Z,10.0.2.72,10.0.1.10,42946,445,corp\jdoe,process_exec,Sysmon,WIN-SRV50,DC01,backup.exe,,6006,6021853,TCP,403,benign,none,none,0.05
444,2026-02-14T12:09:00Z,10.0.1.75,10.0.1.10,60129,3389,corp\jdoe,network_flow,Zeek,WIN-SRV50,DC01,powershell.exe,,1089,8124089,TCP,200,benign,none,none,0.03
445,2026-02-14T18:31:00Z,10.0.9.9,10.0.1.10,43372,3389,corp\asmith,file_access,Sysmon,WIN-WS22,FILE01,winlogon.exe,,8009,2325305,TCP,200,benign,none,none,0.02
446,2026-02-15T00:38:00Z,10.0.4.55,151.101.1.69,44826,3389,corp\asmith,login,Windows_EventLog,WIN-WS21,DC01,powershell.exe,,2303,8006654,TCP,0,benign,none,none,0.12
447,2026-02-14T19:46:00Z,10.0.7.246,203.0.113.88,50683,88,corp\jdoe,process_exec,Sysmon,WIN-SRV50,DC01,backup.exe,,6855,1767549,TCP,0,benign,none,none,0.04
448,2026-02-15T07:30:00Z,10.0.9.145,203.0.113.88,51191,443,corp\jdoe,network_flow,Windows_EventLog,WIN-SRV50,DC01,chrome.exe,,384,9179052,TCP,0,benign,none,none,0.11
449,2026-02-15T01:14:00Z,10.0.3.62,10.0.1.10,47632,88,corp\asmith,network_flow,Windows_EventLog,WIN-WS21,ext-news,chrome.exe,,538,8806095,TCP,0,benign,none,none,0.05
450,2026-02-15T04:25:00Z,10.0.7.237,203.0.113.88,47784,88,corp\asmith,process_exec,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,1198,7830070,TCP,200,benign,none,none,0.07
451,2026-02-14T09:52:00Z,10.0.8.7,198.51.100.45,57801,443,corp\admin,login,Sysmon,WIN-WS22,DC01,backup.exe,,783,3011392,TCP,403,benign,none,none,0.14
452,2026-02-14T22:03:00Z,10.0.2.93,198.51.100.45,60394,443,corp\admin,network_flow,Sysmon,WIN-WS22,ext-news,powershell.exe,,2467,8592757,TCP,0,benign,none,none,0.13
453,2026-02-14T08:37:00Z,10.0.1.95,10.0.1.10,43632,445,corp\jdoe,file_access,Windows_EventLog,WIN-WS21,DC01,chrome.exe,,6722,1404059,TCP,0,benign,none,none,0.12
454,2026-02-14T12:34:00Z,10.0.4.254,151.101.1.69,42302,3389,corp\admin,file_access,Windows_EventLog,WIN-WS21,ext-news,chrome.exe,,7247,5220168,TCP,0,benign,none,none,0.02
455,2026-02-14T10:54:00Z,10.0.2.108,198.51.100.45,40523,3389,corp\asmith,file_access,Windows_EventLog,WIN-WS22,DC01,chrome.exe,,3318,3220425,TCP,200,benign,none,none,0.11
456,2026-02-14T10:38:00Z,10.0.7.203,151.101.1.69,64220,443,corp\asmith,file_access,Sysmon,WIN-SRV50,FILE01,powershell.exe,,7003,7309643,TCP,403,benign,none,none,0.01
457,2026-02-14T13:56:00Z,10.0.4.84,10.0.1.10,62703,445,corp\jdoe,process_exec,Sysmon,WIN-SRV50,DC01,backup.exe,,7127,7724358,TCP,403,benign,none,none,0.12
458,2026-02-15T04:46:00Z,10.0.1.175,151.101.1.69,46507,445,corp\jdoe,file_access,Sysmon,WIN-WS21,FILE01,powershell.exe,,2525,7351539,TCP,403,benign,none,none,0.01
459,2026-02-14T09:45:00Z,10.0.9.197,203.0.113.88,57904,445,corp\admin,login,Sysmon,WIN-SRV50,DC01,powershell.exe,,3070,7900452,TCP,0,benign,none,none,0.03
460,2026-02-14T10:22:00Z,10.0.1.68,198.51.100.45,56506,443,corp\jdoe,file_access,Windows_EventLog,WIN-WS21,ext-news,winlogon.exe,,1604,5579081,TCP,0,benign,none,none,0.11
461,2026-02-14T09:31:00Z,10.0.3.92,151.101.1.69,42813,88,corp\admin,process_exec,Sysmon,WIN-SRV50,DC01,winlogon.exe,,1651,7199020,TCP,200,benign,none,none,0.11
462,2026-02-15T01:33:00Z,10.0.3.32,203.0.113.88,51286,3389,corp\jdoe,process_exec,Zeek,WIN-SRV50,FILE01,backup.exe,,7090,6370854,TCP,0,benign,none,none,0.07
463,2026-02-15T03:05:00Z,10.0.5.254,151.101.1.69,45999,445,corp\asmith,login,Zeek,WIN-WS22,FILE01,backup.exe,,8035,408145,TCP,200,benign,none,none,0.06
464,2026-02-15T05:04:00Z,10.0.8.80,151.101.1.69,58635,88,corp\asmith,process_exec,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,549,6143236,TCP,200,benign,none,none,0.11
465,2026-02-14T08:55:00Z,10.0.7.250,151.101.1.69,53298,445,corp\admin,login,Zeek,WIN-WS21,ext-news,powershell.exe,,4224,872563,TCP,403,benign,none,none,0.14
466,2026-02-14T16:36:00Z,10.0.5.200,151.101.1.69,47318,3389,corp\asmith,login,Zeek,WIN-WS21,DC01,backup.exe,,9199,7622893,TCP,0,benign,none,none,0.04
467,2026-02-15T04:42:00Z,10.0.4.79,151.101.1.69,63951,3389,corp\admin,process_exec,Sysmon,WIN-WS21,DC01,backup.exe,,5730,9396237,TCP,200,benign,none,none,0.08
468,2026-02-14T15:07:00Z,10.0.4.131,198.51.100.45,42915,3389,corp\jdoe,process_exec,Sysmon,WIN-WS21,FILE01,powershell.exe,,8108,4376222,TCP,403,benign,none,none,0.06
469,2026-02-14T16:55:00Z,10.0.6.228,198.51.100.45,45244,88,corp\asmith,file_access,Sysmon,WIN-WS21,ext-news,powershell.exe,,4250,7354702,TCP,0,benign,none,none,0.08
470,2026-02-14T14:43:00Z,10.0.2.128,198.51.100.45,56548,445,corp\admin,process_exec,Sysmon,WIN-WS21,ext-news,winlogon.exe,,8629,5554842,TCP,0,benign,none,none,0.04
471,2026-02-15T02:30:00Z,10.0.6.97,203.0.113.88,51272,3389,corp\admin,network_flow,Windows_EventLog,WIN-SRV50,DC01,winlogon.exe,,7988,320879,TCP,403,benign,none,none,0.08
472,2026-02-14T17:59:00Z,10.0.2.57,198.51.100.45,61454,88,corp\asmith,network_flow,Windows_EventLog,WIN-WS22,ext-news,backup.exe,,4143,535833,TCP,200,benign,none,none,0.03
473,2026-02-14T21:14:00Z,10.0.4.47,203.0.113.88,57387,3389,corp\jdoe,network_flow,Zeek,WIN-SRV50,FILE01,powershell.exe,,4277,6960337,TCP,403,benign,none,none,0.15
474,2026-02-14T17:13:00Z,10.0.5.240,10.0.1.10,51701,3389,corp\jdoe,file_access,Windows_EventLog,WIN-WS21,FILE01,powershell.exe,,2227,5424175,TCP,200,benign,none,none,0.1
475,2026-02-14T09:48:00Z,10.0.7.47,10.0.1.10,60602,88,corp\asmith,process_exec,Windows_EventLog,WIN-WS22,DC01,powershell.exe,,9352,7258655,TCP,0,benign,none,none,0.12
476,2026-02-14T11:49:00Z,10.0.7.101,203.0.113.88,47485,3389,corp\jdoe,network_flow,Zeek,WIN-WS21,DC01,winlogon.exe,,799,9746056,TCP,403,benign,none,none,0.07
477,2026-02-15T03:02:00Z,10.0.5.106,198.51.100.45,40726,3389,corp\asmith,login,Sysmon,WIN-WS21,DC01,winlogon.exe,,7078,2752386,TCP,0,benign,none,none,0.04
478,2026-02-15T00:31:00Z,10.0.9.76,151.101.1.69,64680,445,corp\asmith,login,Sysmon,WIN-WS22,ext-news,powershell.exe,,5248,6810924,TCP,0,benign,none,none,0.02
479,2026-02-14T21:06:00Z,10.0.9.63,203.0.113.88,59553,3389,corp\asmith,process_exec,Windows_EventLog,WIN-WS21,DC01,powershell.exe,,4924,978169,TCP,403,benign,none,none,0.11
480,2026-02-14T11:31:00Z,10.0.1.80,198.51.100.45,58480,445,corp\asmith,login,Sysmon,WIN-SRV50,ext-news,chrome.exe,,5235,916380,TCP,0,benign,none,none,0.01
481,2026-02-15T06:34:00Z,10.0.9.183,151.101.1.69,47705,443,corp\jdoe,login,Windows_EventLog,WIN-WS22,DC01,chrome.exe,,2560,5922893,TCP,200,benign,none,none,0.03
482,2026-02-14T14:32:00Z,10.0.1.69,10.0.1.10,64285,88,corp\asmith,file_access,Sysmon,WIN-SRV50,FILE01,winlogon.exe,,1459,7494834,TCP,200,benign,none,none,0.1
483,2026-02-15T07:59:00Z,10.0.6.90,10.0.1.10,64952,88,corp\jdoe,file_access,Sysmon,WIN-SRV50,DC01,winlogon.exe,,9334,9094433,TCP,403,benign,none,none,0.05
484,2026-02-14T09:42:00Z,10.0.6.209,198.51.100.45,43659,88,corp\admin,file_access,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,1445,3754821,TCP,0,benign,none,none,0.06
485,2026-02-14T11:46:00Z,10.0.4.19,198.51.100.45,53746,445,corp\asmith,file_access,Zeek,WIN-WS22,FILE01,winlogon.exe,,3445,5865726,TCP,0,benign,none,none,0.01
486,2026-02-14T11:33:00Z,10.0.9.152,10.0.1.10,52188,3389,corp\admin,login,Windows_EventLog,WIN-WS22,DC01,powershell.exe,,7033,6865962,TCP,403,benign,none,none,0.05
487,2026-02-14T22:02:00Z,10.0.1.214,151.101.1.69,63231,88,corp\jdoe,network_flow,Windows_EventLog,WIN-WS21,DC01,chrome.exe,,4420,7955343,TCP,200,benign,none,none,0.02
488,2026-02-15T03:00:00Z,10.0.1.149,10.0.1.10,55372,3389,corp\jdoe,process_exec,Sysmon,WIN-WS21,ext-news,winlogon.exe,,7611,600752,TCP,0,benign,none,none,0.02
489,2026-02-14T10:33:00Z,10.0.6.133,198.51.100.45,53429,88,corp\jdoe,file_access,Zeek,WIN-WS21,ext-news,powershell.exe,,1544,7614487,TCP,200,benign,none,none,0.11
490,2026-02-14T19:55:00Z,10.0.9.101,203.0.113.88,64928,3389,corp\jdoe,network_flow,Windows_EventLog,WIN-SRV50,DC01,winlogon.exe,,8351,9771678,TCP,403,benign,none,none,0.04
491,2026-02-14T15:44:00Z,10.0.1.102,203.0.113.88,59739,445,corp\admin,process_exec,Zeek,WIN-WS21,ext-news,powershell.exe,,1221,7749926,TCP,0,benign,none,none,0.11
492,2026-02-15T03:29:00Z,10.0.2.66,151.101.1.69,61712,445,corp\admin,login,Windows_EventLog,WIN-WS22,ext-news,chrome.exe,,3266,4631530,TCP,0,benign,none,none,0.05
493,2026-02-14T17:42:00Z,10.0.7.46,198.51.100.45,62199,445,corp\admin,login,Windows_EventLog,WIN-WS21,FILE01,chrome.exe,,3116,1694217,TCP,403,benign,none,none,0.08
494,2026-02-14T20:30:00Z,10.0.7.79,151.101.1.69,55376,445,corp\admin,process_exec,Sysmon,WIN-WS22,FILE01,powershell.exe,,2023,5753724,TCP,200,benign,none,none,0.04
495,2026-02-14T22:19:00Z,10.0.7.207,203.0.113.88,60388,3389,corp\admin,file_access,Zeek,WIN-WS21,FILE01,powershell.exe,,6019,7225053,TCP,0,benign,none,none,0.14
496,2026-02-14T08:23:00Z,10.0.5.53,198.51.100.45,49742,445,corp\jdoe,file_access,Windows_EventLog,WIN-WS22,FILE01,chrome.exe,,2207,3603443,TCP,200,benign,none,none,0.13
497,2026-02-14T15:44:00Z,10.0.4.166,151.101.1.69,60453,445,corp\admin,file_access,Windows_EventLog,WIN-SRV50,ext-news,backup.exe,,2280,3397922,TCP,200,benign,none,none,0.13
498,2026-02-14T09:26:00Z,10.0.8.241,151.101.1.69,46331,445,corp\admin,network_flow,Zeek,WIN-WS21,DC01,backup.exe,,1758,709153,TCP,403,benign,none,none,0.06
499,2026-02-15T03:34:00Z,10.0.8.97,151.101.1.69,63787,445,corp\asmith,login,Sysmon,WIN-WS21,ext-news,chrome.exe,,4792,6452879,TCP,0,benign,none,none,0.15
500,2026-02-14T21:11:00Z,10.0.7.34,198.51.100.45,63140,443,corp\asmith,file_access,Sysmon,WIN-WS22,FILE01,winlogon.exe,,8121,8953671,TCP,0,benign,none,none,0.09
501,2026-02-15T03:52:00Z,10.0.9.124,151.101.1.69,60209,3389,corp\admin,login,Zeek,WIN-WS22,FILE01,powershell.exe,,4274,8760731,TCP,200,benign,none,none,0.04
502,2026-02-14T13:35:00Z,10.0.5.55,151.101.1.69,55570,443,corp\jdoe,file_access,Sysmon,WIN-SRV50,FILE01,winlogon.exe,,9410,6505959,TCP,200,benign,none,none,0.03
503,2026-02-14T10:21:00Z,10.0.5.89,151.101.1.69,54435,445,corp\jdoe,network_flow,Sysmon,WIN-WS21,DC01,powershell.exe,,8862,7909160,TCP,403,benign,none,none,0.03
504,2026-02-14T14:21:00Z,10.0.8.112,151.101.1.69,46928,445,corp\asmith,file_access,Windows_EventLog,WIN-WS22,FILE01,winlogon.exe,,7018,975334,TCP,200,benign,none,none,0.11
505,2026-02-15T07:55:00Z,10.0.4.101,203.0.113.88,49140,88,corp\asmith,file_access,Sysmon,WIN-WS22,DC01,chrome.exe,,9747,6464115,TCP,0,benign,none,none,0.04
506,2026-02-15T05:45:00Z,10.0.3.149,203.0.113.88,61683,3389,corp\jdoe,login,Sysmon,WIN-WS21,ext-news,chrome.exe,,5546,6084826,TCP,0,benign,none,none,0.11
507,2026-02-14T10:48:00Z,10.0.1.9,203.0.113.88,48556,88,corp\admin,login,Sysmon,WIN-WS21,FILE01,backup.exe,,6948,2867360,TCP,0,benign,none,none,0.09
508,2026-02-14T14:01:00Z,10.0.5.156,10.0.1.10,52510,445,corp\admin,file_access,Zeek,WIN-SRV50,ext-news,backup.exe,,5957,8286904,TCP,403,benign,none,none,0.07
509,2026-02-14T23:04:00Z,10.0.6.216,10.0.1.10,47079,443,corp\jdoe,network_flow,Windows_EventLog,WIN-SRV50,DC01,chrome.exe,,8038,1624161,TCP,403,benign,none,none,0.06
510,2026-02-15T05:20:00Z,10.0.4.54,198.51.100.45,41787,88,corp\asmith,process_exec,Windows_EventLog,WIN-WS21,DC01,chrome.exe,,5359,2839031,TCP,200,benign,none,none,0.06
511,2026-02-15T00:18:00Z,10.0.9.55,198.51.100.45,46946,445,corp\asmith,process_exec,Zeek,WIN-SRV50,FILE01,powershell.exe,,737,1557594,TCP,200,benign,none,none,0.05
512,2026-02-14T19:11:00Z,10.0.7.240,198.51.100.45,57661,443,corp\jdoe,network_flow,Sysmon,WIN-WS21,ext-news,powershell.exe,,7373,3365747,TCP,0,benign,none,none,0.14
513,2026-02-14T16:11:00Z,10.0.8.231,203.0.113.88,49336,88,corp\admin,network_flow,Windows_EventLog,WIN-WS22,ext-news,powershell.exe,,1051,5902535,TCP,403,benign,none,none,0.11
514,2026-02-14T19:44:00Z,10.0.1.64,198.51.100.45,55677,445,corp\jdoe,file_access,Zeek,WIN-WS22,ext-news,chrome.exe,,8036,3583406,TCP,200,benign,none,none,0.12
515,2026-02-14T11:45:00Z,10.0.6.166,203.0.113.88,63131,88,corp\asmith,network_flow,Windows_EventLog,WIN-SRV50,ext-news,chrome.exe,,3797,758708,TCP,403,benign,none,none,0.08
516,2026-02-15T07:52:00Z,10.0.6.173,10.0.1.10,42632,3389,corp\asmith,network_flow,Windows_EventLog,WIN-SRV50,ext-news,chrome.exe,,4830,5231102,TCP,0,benign,none,none,0.03
517,2026-02-15T06:30:00Z,10.0.8.150,203.0.113.88,53406,443,corp\asmith,network_flow,Sysmon,WIN-SRV50,DC01,chrome.exe,,1826,9804335,TCP,403,benign,none,none,0.04
518,2026-02-14T11:01:00Z,10.0.8.90,10.0.1.10,61621,445,corp\admin,network_flow,Windows_EventLog,WIN-SRV50,ext-news,winlogon.exe,,2118,9779953,TCP,403,benign,none,none,0.13
519,2026-02-15T07:25:00Z,10.0.3.157,151.101.1.69,40456,3389,corp\admin,network_flow,Zeek,WIN-WS22,DC01,chrome.exe,,8008,4592631,TCP,200,benign,none,none,0.05
520,2026-02-14T08:27:00Z,10.0.4.252,198.51.100.45,49109,88,corp\jdoe,process_exec,Windows_EventLog,WIN-WS22,ext-news,backup.exe,,2192,7808813,TCP,200,benign,none,none,0.05
521,2026-02-14T15:10:00Z,10.0.2.200,151.101.1.69,55391,443,corp\admin,login,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,699,1709777,TCP,0,benign,none,none,0.08
522,2026-02-14T14:47:00Z,10.0.5.39,10.0.1.10,52669,443,corp\jdoe,network_flow,Sysmon,WIN-WS21,FILE01,winlogon.exe,,8381,1340721,TCP,0,benign,none,none,0.12
523,2026-02-15T05:04:00Z,10.0.4.86,198.51.100.45,43317,3389,corp\jdoe,network_flow,Windows_EventLog,WIN-WS21,FILE01,backup.exe,,9803,6801892,TCP,403,benign,none,none,0.12
524,2026-02-14T19:05:00Z,10.0.3.242,198.51.100.45,58575,3389,corp\jdoe,network_flow,Windows_EventLog,WIN-WS21,ext-news,powershell.exe,,8065,2481052,TCP,200,benign,none,none,0.03
525,2026-02-14T10:35:00Z,10.0.6.211,151.101.1.69,49225,443,corp\admin,file_access,Sysmon,WIN-WS21,FILE01,powershell.exe,,7046,3918125,TCP,0,benign,none,none,0.11
526,2026-02-14T15:07:00Z,10.0.8.42,151.101.1.69,42574,3389,corp\asmith,process_exec,Windows_EventLog,WIN-SRV50,ext-news,winlogon.exe,,8564,6530636,TCP,0,benign,none,none,0.06
527,2026-02-14T19:22:00Z,10.0.7.57,203.0.113.88,62809,3389,corp\asmith,network_flow,Sysmon,WIN-WS21,ext-news,winlogon.exe,,5945,3564452,TCP,0,benign,none,none,0.05
528,2026-02-14T21:41:00Z,10.0.2.40,198.51.100.45,51035,3389,corp\asmith,network_flow,Zeek,WIN-WS22,FILE01,chrome.exe,,7953,3293964,TCP,200,benign,none,none,0.13
529,2026-02-14T11:42:00Z,10.0.2.243,203.0.113.88,54380,3389,corp\asmith,login,Zeek,WIN-WS22,FILE01,chrome.exe,,7543,9846751,TCP,200,benign,none,none,0.09
530,2026-02-14T14:55:00Z,10.0.7.28,198.51.100.45,63345,445,corp\admin,login,Windows_EventLog,WIN-WS22,ext-news,backup.exe,,1679,5309445,TCP,200,benign,none,none,0.07
531,2026-02-14T15:26:00Z,10.0.7.18,198.51.100.45,59289,88,corp\asmith,login,Sysmon,WIN-SRV50,DC01,backup.exe,,1239,7504745,TCP,0,benign,none,none,0.1
532,2026-02-14T16:44:00Z,10.0.6.98,151.101.1.69,40069,445,corp\asmith,login,Sysmon,WIN-SRV50,DC01,backup.exe,,4856,9312972,TCP,0,benign,none,none,0.07
533,2026-02-14T15:10:00Z,10.0.1.250,203.0.113.88,60052,3389,corp\admin,process_exec,Zeek,WIN-WS21,DC01,winlogon.exe,,1837,658056,TCP,0,benign,none,none,0.05
534,2026-02-14T18:09:00Z,10.0.1.212,10.0.1.10,63412,3389,corp\jdoe,login,Zeek,WIN-SRV50,ext-news,chrome.exe,,3260,627281,TCP,0,benign,none,none,0.11
535,2026-02-14T21:32:00Z,10.0.4.252,10.0.1.10,58067,445,corp\asmith,login,Zeek,WIN-SRV50,ext-news,winlogon.exe,,5304,2076895,TCP,403,benign,none,none,0.06
536,2026-02-15T07:06:00Z,10.0.8.123,203.0.113.88,54639,445,corp\jdoe,login,Windows_EventLog,WIN-WS21,ext-news,winlogon.exe,,2186,6810869,TCP,0,benign,none,none,0.02
537,2026-02-15T06:42:00Z,10.0.5.197,203.0.113.88,49876,443,corp\asmith,file_access,Windows_EventLog,WIN-WS21,FILE01,backup.exe,,8928,9137508,TCP,200,benign,none,none,0.07
538,2026-02-15T04:07:00Z,10.0.9.6,151.101.1.69,60662,3389,corp\asmith,process_exec,Zeek,WIN-WS22,DC01,winlogon.exe,,3039,4734438,TCP,0,benign,none,none,0.15
539,2026-02-15T01:09:00Z,10.0.4.107,203.0.113.88,62795,3389,corp\asmith,file_access,Zeek,WIN-WS21,FILE01,winlogon.exe,,5665,7096102,TCP,0,benign,none,none,0.05
540,2026-02-14T16:33:00Z,10.0.2.63,151.101.1.69,56192,443,corp\admin,file_access,Sysmon,WIN-SRV50,ext-news,powershell.exe,,6644,9003243,TCP,403,benign,none,none,0.06
541,2026-02-14T09:41:00Z,10.0.2.90,203.0.113.88,49045,88,corp\jdoe,process_exec,Zeek,WIN-SRV50,DC01,backup.exe,,373,6562320,TCP,0,benign,none,none,0.05
542,2026-02-14T09:06:00Z,10.0.1.107,203.0.113.88,59098,3389,corp\asmith,file_access,Zeek,WIN-WS22,ext-news,chrome.exe,,2149,378587,TCP,0,benign,none,none,0.02
543,2026-02-15T02:20:00Z,10.0.9.92,151.101.1.69,50944,3389,corp\jdoe,network_flow,Sysmon,WIN-WS21,FILE01,powershell.exe,,7478,4839734,TCP,403,benign,none,none,0.14
544,2026-02-15T00:37:00Z,10.0.4.163,198.51.100.45,44508,443,corp\jdoe,network_flow,Windows_EventLog,WIN-SRV50,ext-news,backup.exe,,289,4448526,TCP,200,benign,none,none,0.08
545,2026-02-15T04:45:00Z,10.0.6.1,10.0.1.10,63452,88,corp\asmith,login,Windows_EventLog,WIN-SRV50,ext-news,chrome.exe,,706,6944975,TCP,200,benign,none,none,0.06
546,2026-02-15T06:09:00Z,10.0.5.36,198.51.100.45,62877,88,corp\admin,process_exec,Windows_EventLog,WIN-WS21,ext-news,powershell.exe,,3204,4235979,TCP,0,benign,none,none,0.08
547,2026-02-14T16:38:00Z,10.0.8.67,203.0.113.88,53639,445,corp\asmith,login,Zeek,WIN-WS22,DC01,backup.exe,,1758,3517103,TCP,403,benign,none,none,0.05
548,2026-02-14T22:04:00Z,10.0.3.10,151.101.1.69,46640,445,corp\asmith,file_access,Sysmon,WIN-WS22,FILE01,chrome.exe,,6842,9681348,TCP,200,benign,none,none,0.07
549,2026-02-15T07:14:00Z,10.0.9.197,151.101.1.69,60456,445,corp\jdoe,login,Windows_EventLog,WIN-WS21,FILE01,winlogon.exe,,1843,399754,TCP,200,benign,none,none,0.12
550,2026-02-14T17:23:00Z,10.0.4.85,10.0.1.10,42473,88,corp\jdoe,process_exec,Windows_EventLog,WIN-WS21,ext-news,winlogon.exe,,6021,5363897,TCP,403,benign,none,none,0.14
